,Word,Dominant Perceptual,Exclusivity Perceptual,Strength Perceptual
38,sound_NN,Auditory,0.7522123890000001,5.0
39,bail_NN,Visual,0.43037974700000003,1.888888889
40,appeal_NN,Auditory,0.249134948,2.84375
41,confirmation_NN,Visual,0.36036036,2.470588235
42,disciplinary_JJ,Visual,0.414201183,3.5
43,reschedule_VB,Visual,0.43965517200000004,2.5238095240000002
44,expedite_VB,Visual,0.45945945899999996,2.55
45,panel_NN,Visual,0.428571429,3.611111111
46,smell_VB,Olfactory,0.664285714,4.8947368419999995
47,contest_VB,Visual,0.414965986,2.9090909089999997
48,whistle_VB,Auditory,0.509803922,4.875
49,testify_VB,Auditory,0.384180791,4.222222222
50,administrative_NN,Visual,0.441025641,2.351351351
51,parole_NN,Visual,0.47826087,1.571428571
52,disciplinary_NN,Visual,0.414201183,3.5
53,sermon_NN,Auditory,0.446078431,4.181818182
54,reinstatement_NN,Visual,0.446808511,2.625
55,subcommittee_NN,Auditory,0.488888889,2.444444444
56,noise_NN,Auditory,0.616883117,5.0
57,shout_VB,Auditory,0.601626016,4.1111111110000005
58,whisper_VB,Auditory,0.708737864,4.5625
59,adjudication_NN,Auditory,0.5555555560000001,2.5
60,transcript_NN,Visual,0.553719008,3.526315789
61,heartbeat_NN,Interoceptive,0.37158469899999996,4.25
62,sigh_NN,Auditory,0.45348837200000003,3.714285714
63,scream_VB,Auditory,0.521008403,4.2
64,glad_JJ,Interoceptive,0.35403726700000004,3.4444444439999997
65,echo_NN,Auditory,0.789659453,4.643521698
66,loudly_RB,Auditory,0.727272727,4.444444444
67,yell_VB,Auditory,0.586956522,4.263157895
68,impeachment_NN,Auditory,0.41964285700000004,2.722222222
69,impartial_JJ,Visual,0.188679245,2.529411765
